"","id","area","date","year","month","day","plot","survey_end","survey_length","observer","wind","cloud","rain","cipa_1","cipa_2","cipa_3","hele_1","hele_2","hele_3","liatris_1","liatris_2","liatris_3","puccoon_1","puccoon_2","puccoon_3","cipu_2","notes","num_obs","doy","hr.rise","sd.hour.rnd","HOURLYDRYBULBTEMPC","HOURLYWindSpeed","survey_effort","liatris1_num","liatris2_num","liatris3_num","obs_skill"
"293",965,"SDSF",2015-06-18,2015,6,18,53,"1355",30,"CES","0 - No Wind","0 - < 10% cover","0 - No rain","4","1","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","6 to 15 - Some","0 - None","","CIPA at wypt 213",1,168,8.92732418908013,2015-06-18 13:00:00,22.2,5,30,0,0,0,1
"294",1009,"SDSF",2015-08-12,2015,8,12,53,"1602",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","1","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,223,10.3126478507121,2015-08-12 16:00:00,28.9,17,30,0,0,0,1
"295",948,"SDSF",2015-06-09,2015,6,9,54,"1151",30,"CES","0 - No Wind","0 - < 10% cover","0 - No rain","0","5","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","Over grown savanna",1,159,6.83175070014265,2015-06-09 11:00:00,28.3,6,30,0,0,0,1
"296",1006,"SDSF",2015-08-12,2015,8,12,54,"1308",30,"CES","0 - No Wind","0 - < 10% cover","0 - No rain","1","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,223,7.37931451737881,2015-08-12 13:00:00,28.3,14,30,0,0,0,1
"297",947,"SDSF",2015-06-09,2015,6,9,55,"1029",30,"CES","0 - No Wind","0 - < 10% cover","0 - No rain","1","6","8","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","CIPA at wypt 158-160, strange milkweed at 161, cool openings at 162",1,159,5.48175070014265,2015-06-09 10:00:00,27.8,0,30,0,0,0,1
"298",1008,"SDSF",2015-08-12,2015,8,12,55,"1454",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","5","2","2","6","0","0","?ыб 16 - Many","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","","HELE at wypt 347, rest CIPA",1,223,9.16264785071214,2015-08-12 14:00:00,28.3,11,30,20,0,3,1
"299",1032,"SDSF",2015-08-24,2015,8,24,55,"1350",30,"CES","2 - Moderate wind with gusts","3 - > 90% cover","0 - No rain","0","1","1","1","0","0","?ыб 16 - Many","?ыб 16 - Many","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,235,7.85297239071793,2015-08-24 13:00:00,17.8,22,30,20,20,3,1
"300",898,"SDSF",2015-05-13,2015,5,13,56,"1410",30,"CES","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","2","0","0","x","x","x","","","","","","","","",1,132,9.84011739538776,2015-05-13 15:00:00,17.8,16,30,NA,NA,NA,1
"301",940,"SDSF",2015-06-24,2015,6,24,56,"1600",30,"EPH","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","7","0","3","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","1 to 5 - Few","1 to 5 - Few","","CIPA at 45 23'15"" N 93 40'18"" W",1,174,10.9399449153079,2015-06-24 15:00:00,26.1,8,30,0,0,0,1
"302",983,"SDSF",2015-08-17,2015,8,17,56,"1232",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","4","1","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","CIPA at 012, 013, 015",1,228,6.71166162331899,2015-08-17 12:00:00,21.7,6,30,0,0,0,1
"303",1033,"SDSF",2015-08-24,2015,8,24,56,"1433",30,"CES","2 - Moderate wind with gusts","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","RSHA calling in vacinity, mowed trail at wypt 438",1,235,8.5696390573846,2015-08-24 14:00:00,17.8,21,30,0,0,0,1
"304",903,"SDSF",2015-05-20,2015,5,20,57,"1418",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","1 to 5 - Few","6 to 15 - Some","?ыб 16 - Many","","",1,139,9.1522824201319,2015-05-20 14:00:00,14.4,8,30,0,0,0,1
"305",970,"SDSF",2015-06-22,2015,6,22,57,"1616",30,"CES","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","1","0","1","x","x","x","0 - None","0 - None","0 - None","0 - None","0 - None","?ыб 16 - Many","","CIPA at wypt 223 & 224",1,172,11.3159979732831,2015-06-22 16:00:00,25,20,30,0,0,0,1
"306",984,"SDSF",2015-08-17,2015,8,17,57,"1400",30,"EPH","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","19","5","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","CIPA at 017, 018, 019",1,228,8.21166162331899,2015-08-17 14:00:00,21.7,8,30,0,0,0,1
"307",939,"SDSF",2015-06-18,2015,6,18,58,"1500",30,"EPH","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","2","1","x","x","x","0 - None","0 - None","0 - None","0 - None","6 to 15 - Some","?ыб 16 - Many","","WOOLY MILKWEED? CIPA AT WYPTS 007 AND 008",1,168,9.91065752241347,2015-06-18 14:00:00,22.2,7,30,0,0,0,1
"308",1020,"SDSF",2015-08-15,2015,8,15,58,"1248",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","3","1","0","0","0","6 to 15 - Some","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","","",1,226,6.91880320502652,2015-08-15 12:00:00,29.4,16,30,10.5,3,0,1
"309",998,"SDSF",2015-08-26,2015,8,26,58,"1536",30,"EPH","0 - No Wind","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0","1 to 5 - Few","0","0 - None","0 - None","0 - None","","",2,237,9.52904628872871,2015-08-26 15:00:00,22.8,3,60,0,3,0,1
"310",938,"SDSF",2015-06-18,2015,6,18,59,"1420",30,"EPH","0 - No Wind","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","1 to 5 - Few","0 - None","1 to 5 - Few","0 - None","","",1,168,9.41065752241347,2015-06-18 14:00:00,22.2,7,30,0,0,3,1
"311",1019,"SDSF",2015-08-15,2015,8,15,59,"1143",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","2","0","1","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,226,5.93546987169319,2015-08-15 11:00:00,28.9,13,30,0,0,0,1
"312",966,"SDSF",2015-06-18,2015,6,18,60,"1459",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,168,10.0273241890801,2015-06-18 14:00:00,22.2,7,30,0,0,0,1
"313",1017,"SDSF",2015-08-13,2015,8,13,60,"1703",30,"CES","0 - No Wind","3 - > 90% cover","0 - No rain","0","0","2","0","0","0","6 to 15 - Some","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,224,11.2925106472439,2015-08-13 17:00:00,26.7,0,30,10.5,0,0,1
"318",1268,"SNWR",2016-09-01,2016,9,1,1,"1833",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","?ыб 16 - Many","0 - None","0 - None","0 - None","","",1,244,12.5920574147171,2016-09-01 18:00:00,21.1,5,30,0,0,20,1
"319",1140,"SNWR",2016-05-03,2016,5,3,2,"1640",30,"Eph","3 - Strong wind with gusts","3 - > 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,123,10.8515325415134,2016-05-03 16:00:00,22.8,21,30,0,0,0,1
"320",1170,"SNWR",2016-08-24,2016,8,24,2,"1350",30,"EPH","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,236,7.87092764993509,2016-08-24 13:00:00,25.6,13,30,0,0,0,1
"321",1267,"SNWR",2016-09-01,2016,9,1,2,"1758",30,"Mre","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","","",1,244,11.8253907480505,2016-09-01 17:00:00,22.2,5,30,0,3,0,1
"322",1152,"SNWR",2016-06-07,2016,6,7,3,"1527",30,"Eph","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","6 to 15 - Some","?ыб 16 - Many","","",1,158,10.4258378371265,2016-06-07 15:00:00,21.7,13,30,0,0,0,1
"323",1167,"SNWR",2016-08-17,2016,8,17,3,"1932",30,"Mre","0 - No Wind","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,229,13.5463048637576,2016-08-17 19:00:00,23.9,3,30,0,0,0,1
"324",1203,"SNWR",2016-08-31,2016,8,31,3,"13:23",30,"CS","Light","<10","None","0","0","0","0","0","0","0","0","0","0","0","0","N","Unknown purple flower with spiky leaves detected",1,243,7.26231124016974,2016-08-31 13:00:00,23.9,7,30,0,0,0,0
"325",1141,"SNWR",2016-05-03,2016,5,3,4,"1620",30,"Eph","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,123,10.7681992081801,2016-05-03 16:00:00,22.8,21,30,0,0,0,1
"326",1169,"SNWR",2016-08-24,2016,8,24,4,"1308",30,"EPH","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","8","13","0","0","0","?ыб 16 - Many","6 to 15 - Some","6 to 15 - Some","0 - None","0 - None","0 - None","","CIPA at wypt 050, 051, 052 and 053",1,236,7.12092764993509,2016-08-24 13:00:00,25.6,13,30,20,10.5,10.5,1
"327",1204,"SNWR",2016-08-31,2016,8,31,4,"14:13",30,"CS","None","<10","None","0","1","1","0","0","0","0","5-Jan","5-Jan","0","0","0","N","NBT beetle detected during search period #2 was observed digging a hole; 2 and 65 non-blooming blazing stars detected during search periods #2 and #3, respectively ",1,243,8.01231124016974,2016-08-31 14:00:00,25,5,30,0,3,3,0
"328",1164,"SNWR",2016-08-17,2016,8,17,5,"1558",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","?ыб 16 - Many","6 to 15 - Some","?ыб 16 - Many","0 - None","0 - None","0 - None","","",1,229,10.1463048637576,2016-08-17 15:00:00,27.2,3,30,20,10.5,20,1
"329",1172,"SNWR",2016-08-21,2016,8,21,5,"1133",30,"CES","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","","",1,233,5.66515744421217,2016-08-21 11:00:00,20,8,30,20,20,20,1
"330",1137,"SNWR",2016-04-23,2016,4,23,6,"1340",30,"CES","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,113,7.89310221857495,2016-04-23 13:00:00,19.4,17,30,0,0,0,1
"331",1183,"SNWR",2016-08-23,2016,8,23,6,"1508",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","6 to 15 - Some","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,235,9.2078921917412,2016-08-23 15:00:00,27.2,14,30,10.5,0,3,1
"332",1205,"SNWR",2016-08-31,2016,8,31,6,"12:33",30,"CS","None","<10","None","0","0","0","0","0","0","0","0","0","0","0","0","N","None",1,243,6.39564457350307,2016-08-31 12:00:00,23.3,8,30,0,0,0,0
"333",1139,"SNWR",2016-05-03,2016,5,3,7,"1225",30,"Eph","3 - Strong wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","Pica seen hunting baby geese at waters edge evaded capture by swimming away",1,123,6.80153254151344,2016-05-03 12:00:00,20.6,22,30,0,0,0,1
"334",1206,"SNWR",2016-08-23,2016,8,23,7,"14:08",30,"JG","Mod","<10","None","0","0","0","0","0","0","0","0","0","0","0","0","N","None",1,235,7.8578921917412,2016-08-23 13:00:00,27.8,15,30,0,0,0,0
"335",1207,"SNWR",2016-09-01,2016,9,1,7,"12:56",30,"CS","Light","<10","None","0","0","0","0","0","0","5-Jan","0","0","0","0","0","N","None",1,244,6.70872408138381,2016-09-01 12:00:00,22.2,7,30,3,0,0,0
"336",1129,"SNWR",2016-06-16,2016,6,16,8,"1234",30,"Mre","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","","Cows grazed on plot.",1,167,7.39539176974032,2016-06-16 12:00:00,20,7,30,0,0,0,1
"337",1173,"SNWR",2016-08-21,2016,8,21,8,"1228",30,"CES","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","?ыб 16 - Many","?ыб 16 - Many","1 to 5 - Few","0 - None","0 - None","0 - None","","Grazed, burned (?)",1,233,6.53182411087884,2016-08-21 12:00:00,21.1,15,30,20,20,3,1
"338",1208,"SNWR",2016-08-30,2016,8,30,8,"14:15",30,"CS","Light","Oct-50","None","0","0","0","0","0","0",">15",">15","15-Jun","0","0","0","N","Some blazing stars were nibbled off on top; 1 non-blooming blazing star detected during each search period",1,242,8.13257128225433,2016-08-30 14:00:00,25,6,30,20,20,10.5,0
"339",1130,"SNWR",2016-06-12,2016,6,12,9,"1207",30,"CES","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,163,6.89325620942646,2016-06-12 11:00:00,23.3,11,30,0,0,0,1
"340",1175,"SNWR",2016-08-21,2016,8,21,9,"1720",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","","PICA hatchling, not worked up",1,233,11.4484907775455,2016-08-21 17:00:00,22.2,8,30,20,20,20,1
"341",1209,"SNWR",2016-09-01,2016,9,1,9,"11:47",30,"CS","Light","<10","None","0","0","0","0","0","0",">15",">15",">15","0","0","0","N","Lots of Liatris despite what appears to be grazing (cows?); non-blooming blazing stars detected during each search period (#1=18, #2=11, #3=22)",1,244,5.57539074805048,2016-09-01 11:00:00,21.7,8,30,20,20,20,0
"343",1122,"SNWR",2016-06-16,2016,6,16,10,"1343",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","","",1,167,8.76205843640698,2016-06-16 13:00:00,22.2,5,30,0,0,0,1
"345",1185,"SNWR",2016-08-23,2016,8,23,10,"1745",30,"CES","2 - Moderate wind with gusts","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","?ыб 16 - Many","1 to 5 - Few","0 - None","0 - None","0 - None","","Lots of monarchs ",1,235,11.8245588584079,2016-08-23 17:00:00,26.1,17,30,0,20,3,1
"346",1210,"SNWR",2016-08-31,2016,8,31,10,"14:58",30,"CS","Light","<10","None","0","0","0","0","0","0","0","0","0","0","0","0","N","None",1,243,8.86231124016974,2016-08-31 14:00:00,25,5,30,0,0,0,0
"347",1160,"SNWR",2016-06-09,2016,6,9,11,"1445",30,"Eph","2 - Moderate wind with gusts","2 - 50 to 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","Not Recorded","","",1,160,9.73477691319254,2016-06-09 14:00:00,26.1,10,30,0,0,0,1
"348",1212,"SNWR",2016-08-18,2016,8,18,11,NA,30,"BD","Light","50-90","None","0","0","0","0","0","0",">15",NA,NA,NA,NA,NA,"N","None",1,230,6.45936419301563,2016-08-18 12:00:00,25,11,30,20,NA,NA,0
"349",1186,"SNWR",2016-08-24,2016,8,24,11,"1037",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","1 to 5 - Few","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","","",1,236,4.60426098326842,2016-08-24 10:00:00,25,13,30,3,20,20,1
"350",1211,"SNWR",2016-08-24,2016,8,24,11,"14:33",30,"BD","Light","50-90","None","0","2","0","0","0","0",">15",">15",">15",NA,NA,NA,"N","TB2: dark phase",1,236,8.45426098326842,2016-08-24 14:00:00,25,15,30,20,20,20,0
"351",1145,"SNWR",2016-05-21,2016,5,21,12,"1111",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","3","1","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,141,6.03052528070079,2016-05-21 11:00:00,23.9,9,30,0,0,0,1
"352",1176,"SNWR",2016-08-22,2016,8,22,12,"1048",30,"CES","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","1","0","0","0","0","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","","",1,234,4.86152494490147,2016-08-22 10:00:00,22.8,20,30,20,20,20,1
"353",1213,"SNWR",2016-09-01,2016,9,1,12,"10:50",30,"CS","Light","<10","None","0","0","0","0","0","0","0","0","0","0","0","0","N","214=PEFL??!! Getting worm on old gopher mound (see photos)",1,244,4.64205741471714,2016-09-01 10:00:00,20.6,7,30,0,0,0,0
"354",1154,"SNWR",2016-06-07,2016,6,7,13,"1704",30,"Eph","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","1 to 5 - Few","","Recently grazed",1,158,12.1258378371265,2016-06-07 17:00:00,21.7,13,30,0,0,0,1
"355",1184,"SNWR",2016-08-23,2016,8,23,13,"1647",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","6 to 15 - Some","0 - None","6 to 15 - Some","0 - None","0 - None","0 - None","","",1,235,10.8412255250745,2016-08-23 16:00:00,26.7,13,30,10.5,0,10.5,1
"357",1214,"SNWR",2016-08-25,2016,8,25,13,"11:16",30,"BD","Light","Oct-50","None","0","0","0","0","0","0","5-Jan",">15","0",NA,NA,NA,"N","None",1,237,5.23396615935696,2016-08-25 11:00:00,19.4,17,30,3,20,0,0
"358",1153,"SNWR",2016-06-07,2016,6,7,14,"1621",30,"Eph","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","1","1","0","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","PICA = juvenile at wypt 122 lost down hole but confident in I'd. CIPA at wypt 123, 124",1,158,11.3591711704599,2016-06-07 16:00:00,21.1,8,30,0,0,0,1
"359",1182,"SNWR",2016-08-23,2016,8,23,14,"1355",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,235,7.97455885840787,2016-08-23 13:00:00,27.8,15,30,0,0,3,1
"360",1272,"SNWR",2016-09-02,2016,9,2,14,"1555",30,"Mre","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,245,9.72180931852924,2016-09-02 15:00:00,22.8,17,30,3,0,0,1
"361",1143,"SNWR",2016-05-19,2016,5,19,15,"1505",30,"EPH","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,139,9.89819461213218,2016-05-19 15:00:00,22.8,15,30,0,0,0,1
"362",1273,"SNWR",2016-09-02,2016,9,2,15,"1703",30,"Mre","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,245,10.8884759851959,2016-09-02 17:00:00,21.7,16,30,0,0,0,1
"364",1215,"SNWR",2016-08-23,2016,8,23,16,"17:19",30,"BD, JG","Light",">90","None","0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",2,235,11.3912255250745,2016-08-23 17:00:00,26.1,17,60,0,0,0,0
"365",1125,"SNWR",2016-06-23,2016,6,23,17,"1036",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,174,5.64116669674714,2016-06-23 10:00:00,18.9,9,30,0,0,0,1
"366",1192,"SNWR",2016-08-26,2016,8,26,17,"1132",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","Not logged ",1,238,5.48034227715598,2016-08-26 11:00:00,20.6,7,30,0,0,0,1
"367",1263,"SNWR",2016-09-01,2016,9,1,17,"1212",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,244,6.07539074805048,2016-09-01 12:00:00,22.2,7,30,0,0,0,1
"368",1161,"SNWR",2016-06-16,2016,6,16,18,"1052",30,"Eph","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,167,5.87872510307365,2016-06-16 10:00:00,18.9,7,30,0,0,0,1
"369",1193,"SNWR",2016-08-26,2016,8,26,18,"1243",30,"CES","0 - No Wind","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","Logged ",1,238,6.71367561048932,2016-08-26 12:00:00,21.1,6,30,0,0,0,1
"370",1201,"SNWR",2016-09-04,2016,9,4,18,"1125",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,247,5.16466067665153,2016-09-04 11:00:00,20,15,30,0,0,0,1
"371",1144,"SNWR",2016-05-19,2016,5,19,19,"1610",30,"EPH","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","First survey since harvest (clear-cut)",1,139,11.0148612787988,2016-05-19 16:00:00,23.3,17,30,0,0,0,1
"372",1262,"SNWR",2016-09-01,2016,9,1,19,"1059",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","0 - None","","",1,244,4.85872408138381,2016-09-01 10:00:00,20.6,7,30,20,20,0,1
"373",1115,"SNWR",2016-06-13,2016,6,13,20,"1035",30,"Mre","0 - No Wind","3 - > 90% cover","0 - No rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","","",1,164,5.61143591827816,2016-06-13 10:00:00,18.3,9,30,0,0,0,1
"376",1216,"SNWR",2016-08-22,2016,8,22,20,"11:29",30,"BD","Mod","<10","None","0","0","3","0","0","0","5-Jan","0","0",NA,NA,NA,"N","All tiger beetles on road.",1,234,5.52819161156813,2016-08-22 11:00:00,23.9,16,30,3,0,0,0
"377",1155,"SDSF",2016-06-07,2016,6,7,21,"1720",30,"Eph","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,158,12.3925045037932,2016-06-07 17:00:00,21.7,13,30,0,0,0,1
"378",1218,"SDSF",2016-08-17,2016,8,17,21,NA,30,"JG","Light","Oct-50","None","0","0","0","0","0","0","0","0","0","0","0","0","N","None",1,229,9.69630486375756,2016-08-17 15:00:00,27.2,3,30,0,0,0,0
"379",1217,"SDSF",2016-08-25,2016,8,25,21,"12:11",30,"BD","Light","Oct-50","None","0","0","0","0","0","0","0","0","15-Jun",NA,NA,NA,"N","None",1,237,6.05063282602363,2016-08-25 12:00:00,20,15,30,0,0,10.5,0
"380",1135,"SDSF",2016-06-15,2016,6,15,22,"1710",30,"Eph","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","1 to 5 - Few","","BEACH HEATHER seen, plant incidental record made",1,166,12.1958343938986,2016-06-15 17:00:00,21.7,10,30,0,0,0,1
"381",1219,"SDSF",2016-08-17,2016,8,17,22,"12:54",30,"JG","Light","<10","None","0","0","0","0","0","0","5-Jan","0","5-Jan",NA,"0","0","N","1 Peck's skipper detected during search period #1",1,229,6.94630486375756,2016-08-17 12:00:00,26.7,0,30,3,0,3,0
"382",1259,"SDSF",2016-08-30,2016,8,30,22,"1507",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","1","0","6 to 15 - Some","6 to 15 - Some","0 - None","0 - None","0 - None","0 - None","","Hele waypt 091, nectaring on liatris, see photos. Just a few scrawny liatris plants on forest path between planted pines and mixed shrubs.",1,242,8.84923794892099,2016-08-30 14:00:00,25,6,30,10.5,10.5,0,1
"383",1202,"SDSF",2016-09-04,2016,9,4,22,"1255",30,"CES","0 - No Wind","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","6 to 15 - Some","6 to 15 - Some","0 - None","0 - None","0 - None","0 - None","","",1,247,6.74799400998486,2016-09-04 12:00:00,21.1,18,30,10.5,10.5,0,1
"387",1138,"SDSF",2016-04-23,2016,4,23,23,"1506",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,113,9.30976888524162,2016-04-23 15:00:00,15.6,10,30,0,0,0,1
"389",1220,"SDSF",2016-08-17,2016,8,17,23,"11:51",30,"JG","Light","<10","None","0","0","0","0","0","0","0","5-Jan","0","0","0","0","N","None",1,229,5.96297153042422,2016-08-17 11:00:00,25,0,30,0,3,0,0
"390",1190,"SDSF",2016-08-24,2016,8,24,23,"1555",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,236,9.95426098326842,2016-08-24 15:00:00,24.4,11,30,3,0,0,1
"391",1146,"SDSF",2016-05-21,2016,5,21,24,"1211",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","2","0","X","X","X","0 - None","0 - None","0 - None","6 to 15 - Some","?ыб 16 - Many","6 to 15 - Some","","",1,141,6.99719194736746,2016-05-21 12:00:00,24.4,6,30,0,0,0,1
"392",1221,"SDSF",2016-08-26,2016,8,26,24,"12:11",30,"BD","Light","Oct-50","None","6","1","0","0","0","0","0",">15","0",NA,NA,NA,"N","TB8: Black phase intermediate, TB6: Common Claybank TB(1)",1,238,6.09700894382265,2016-08-26 12:00:00,21.1,6,30,0,20,0,0
